date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:18:04	158742/158742	---M-Z	200	added ('OK')	application/javascript	etag:W/%225c8b672c-26c16%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/chartjs.min.js	C:/My%20Web%20Sites/tk/demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/chartjs.min.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html?_ga=2.124885898.1091680917.1558274471-1329753825.1558274471)
16:18:04	14423/14423	---M-Z	200	added ('OK')	application/javascript	etag:W/%225c8b672c-3857%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/bootstrap-notify.js	C:/My%20Web%20Sites/tk/demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/bootstrap-notify.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html?_ga=2.124885898.1091680917.1558274471-1329753825.1558274471)
16:18:05	7116/7116	---M-Z	200	added ('OK')	application/javascript	etag:W/%225c8b672c-1bcc%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/js/now-ui-dashboard.min.js?v=1.4.0	C:/My%20Web%20Sites/tk/demos.creative-tim.com/now-ui-dashboard-pro/assets/js/now-ui-dashboard.min44ca.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html?_ga=2.124885898.1091680917.1558274471-1329753825.1558274471)
16:18:06	46770/46770	---M-Z	200	added ('OK')	application/javascript	etag:W/%225c8b672c-b6b2%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/demo/demo.js	C:/My%20Web%20Sites/tk/demos.creative-tim.com/now-ui-dashboard-pro/assets/demo/demo.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html?_ga=2.124885898.1091680917.1558274471-1329753825.1558274471)
16:18:06	25403/25403	---M-Z	200	added ('OK')	application/javascript	etag:W/%225c8b672c-633b%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/demo/jquery.sharrre.js	C:/My%20Web%20Sites/tk/demos.creative-tim.com/now-ui-dashboard-pro/assets/demo/jquery.sharrre.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html?_ga=2.124885898.1091680917.1558274471-1329753825.1558274471)
16:18:09	53874/53874	---MC-	200	added ('OK')	application/x-javascript	date:Sun,%2019%20May%202019%2014:21:55%20GMT	http://connect.facebook.net/en_US/fbevents.js	C:/My%20Web%20Sites/tk/connect.facebook.net/en_US/fbevents.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html?_ga=2.124885898.1091680917.1558274471-1329753825.1558274471)
16:18:09	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sun,%2019%20May%202019%2014:21:57%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/My%20Web%20Sites/tk/www.googletagmanager.com/gtm5445.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html?_ga=2.124885898.1091680917.1558274471-1329753825.1558274471)
16:18:09	270356/270356	---M-Z	200	added ('OK')	text/css	etag:W/%225c8b672c-42014%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/css/now-ui-dashboard.min.css?v=1.4.0	C:/My%20Web%20Sites/tk/demos.creative-tim.com/now-ui-dashboard-pro/assets/css/now-ui-dashboard.min44ca.css	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html?_ga=2.124885898.1091680917.1558274471-1329753825.1558274471)
16:18:10	2761/2761	---M--	200	added ('OK')	image/png	etag:%225c8b672c-ac9%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/favicon.png	C:/My%20Web%20Sites/tk/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/favicon.png	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html?_ga=2.124885898.1091680917.1558274471-1329753825.1558274471)
16:18:11	832794/832794	---M--	200	added ('OK')	image/jpeg	etag:%225c8b672c-cb51a%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg15.jpg	C:/My%20Web%20Sites/tk/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg15.jpg	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/pages/pricing.html)
16:18:11	0/0	---M--	451	error ('Unknown%20error')	text/html	date:Sun,%2019%20May%202019%2014:22:04%20GMT	https://cdn.rtlcss.com/bootstrap/v4.0.0/css/bootstrap.min.css	C:/My%20Web%20Sites/tk/cdn.rtlcss.com/bootstrap/v4.0.0/css/bootstrap.min.49.delayed	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/pages/rtl.html)
16:18:12	86218/86218	---M--	200	added ('OK')	image/jpeg	etag:%225c8b672c-150ca%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img//emilyz.jpg	C:/My%20Web%20Sites/tk/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/emilyz.jpg	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/pages/rtl.html)
16:18:13	76654/76654	---M--	200	added ('OK')	image/jpeg	etag:%225c8b672c-12b6e%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img//mike.jpg	C:/My%20Web%20Sites/tk/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/mike.jpg	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/pages/rtl.html)
16:18:13	0/0	---M--	451	error ('Unknown%20error')	text/html	date:Sun,%2019%20May%202019%2014:22:06%20GMT	https://cdn.rtlcss.com/bootstrap/v4.0.0/js/bootstrap.min.js	C:/My%20Web%20Sites/tk/cdn.rtlcss.com/bootstrap/v4.0.0/js/bootstrap.min.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/pages/rtl.html)
16:19:00	1121324/1121324	---M--	200	added ('OK')	image/jpeg	etag:%225c8b672c-111c2c%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg14.jpg	C:/My%20Web%20Sites/tk/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg14.jpg	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/pages/login.html)
16:19:00	8172/8172	---M--	200	added ('OK')	image/png	etag:%225c8b672c-1fec%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/now-logo.png	C:/My%20Web%20Sites/tk/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/now-logo.png	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/pages/login.html)
16:19:04	1744779/1744779	---M--	200	added ('OK')	image/jpeg	etag:%225c8b672c-1a9f8b%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg16.jpg	C:/My%20Web%20Sites/tk/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg16.jpg	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/pages/register.html)
16:19:09	213199/213199	---M--	200	added ('OK')	image/jpeg	etag:%225c8b672c-340cf%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg5.jpg	C:/My%20Web%20Sites/tk/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg5.jpg	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/pages/user.html)
16:19:09	1084833/1084833	---M--	200	added ('OK')	image/jpeg	etag:%225c8b672c-108da1%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg13.jpg	C:/My%20Web%20Sites/tk/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg13.jpg	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/pages/lock.html)
16:19:10	238050/238050	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd48e9-3a1e2%22	https://cdnjs.cloudflare.com/ajax/libs/core-js/2.4.1/core.js	C:/My%20Web%20Sites/tk/cdnjs.cloudflare.com/ajax/libs/core-js/2.4.1/core.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/components/sweet-alert.html)
16:19:12	479682/479682	---M--	200	added ('OK')	image/jpeg	etag:%225c8b672c-751c2%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg1.jpg	C:/My%20Web%20Sites/tk/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg1.jpg	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/components/notifications.html)
16:19:15	344051/344051	---M--	200	added ('OK')	image/jpeg	etag:%225c8b672c-53ff3%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg3.jpg	C:/My%20Web%20Sites/tk/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg3.jpg	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/components/notifications.html)
16:19:16	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cdb0d1a-4d7%22	https://demos.creative-tim.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/tk/demos.creative-tim.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/forms/regular.html)
16:19:16	44534/44534	---M--	200	added ('OK')	image/jpeg	etag:%225c8b672c-adf6%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/image_placeholder.jpg	C:/My%20Web%20Sites/tk/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/image_placeholder.jpg	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/forms/extended.html)
16:19:17	17460/17460	---M--	200	added ('OK')	image/jpeg	etag:%225c8b672c-4434%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/placeholder.jpg	C:/My%20Web%20Sites/tk/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/placeholder.jpg	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/forms/extended.html)
16:19:17	9339/9339	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2019%20May%202019%2014:23:05%20GMT	https://demos.creative-tim.com/now-ui-dashboard-pro/examples/forms/true	C:/My%20Web%20Sites/tk/demos.creative-tim.com/now-ui-dashboard-pro/examples/forms/true	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/forms/validation.html)
16:19:20	2864/2864	---M--	200	added ('OK')	image/png	etag:%225c8b672c-b30%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/default-avatar.png	C:/My%20Web%20Sites/tk/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/default-avatar.png	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/forms/wizard.html)
16:19:25	9339/9339	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2019%20May%202019%2014:23:13%20GMT	https://demos.creative-tim.com/now-ui-dashboard-pro/examples/POST	C:/My%20Web%20Sites/tk/demos.creative-tim.com/now-ui-dashboard-pro/examples/POST	(from http://connect.facebook.net/en_US/fbevents.js)
